engine_number,chasis_number,registration_number,nickname,is_encrypted,vehicle_id
,V_16319051_782581211540314,V_16319051_782581211540314,V_16319051_782581211540314,0,69325
,V_16300649_TELETRAC,V_16300649_TELETRAC,V_16300649_TELETRAC,0,69326
,V_16319597_TELETRAC,V_16319597_TELETRAC,V_16319597_TELETRAC,0,70239
,V_16319637_172166421540345,V_16319637_172166421540345,V_16319637_172166421540345,0,70043
,V_16319752_TELETRAC,V_16319752_TELETRAC,V_16319752_TELETRAC,0,70240
,V_16319886_TELETRAC,V_16319886_TELETRAC,V_16319886_TELETRAC,0,70241
,V_16319347_TELETRAC,V_16319347_TELETRAC,V_16319347_TELETRAC,0,70242
,V_16320026_TELETRAC,V_16320026_TELETRAC,V_16320026_TELETRAC,0,70243
,V_16320047_TELETRAC,V_16320047_TELETRAC,V_16320047_TELETRAC,0,70244
,V_16319910_TELETRAC,V_16319910_TELETRAC,V_16319910_TELETRAC,0,70245
,V_16319615_TELETRAC,V_16319615_TELETRAC,V_16319615_TELETRAC,0,70088
,V_16319835_TELETRAC,V_16319835_TELETRAC,V_16319835_TELETRAC,0,70089
,V_16319794_TELETRAC,V_16319794_TELETRAC,V_16319794_TELETRAC,0,70090
,V_16319368_TELETRAC,V_16319368_TELETRAC,V_16319368_TELETRAC,0,70091
,V_16319825_TELETRAC,V_16319825_TELETRAC,V_16319825_TELETRAC,0,70092
,V_16319694_TELETRAC,V_16319694_TELETRAC,V_16319694_TELETRAC,0,70093
,V_16319614_TELETRAC,V_16319614_TELETRAC,V_16319614_TELETRAC,0,70094
,V_16319744_TELETRAC,V_16319744_TELETRAC,V_16319744_TELETRAC,0,70095
,V_16319093_TELETRAC,V_16319093_TELETRAC,V_16319093_TELETRAC,0,70096
,V_16319562_TELETRAC,V_16319562_TELETRAC,V_16319562_TELETRAC,0,70097
,V_16319741_TELETRAC,V_16319741_TELETRAC,V_16319741_TELETRAC,0,70098
,V_16319385_TELETRAC,V_16319385_TELETRAC,V_16319385_TELETRAC,0,70099
,V_16319532_TELETRAC,V_16319532_TELETRAC,V_16319532_TELETRAC,0,70100
,V_16319534_TELETRAC,V_16319534_TELETRAC,V_16319534_TELETRAC,0,70101
,V_16319427_TELETRAC,V_16319427_TELETRAC,V_16319427_TELETRAC,0,70102
,V_16319470_TELETRAC,V_16319470_TELETRAC,V_16319470_TELETRAC,0,70103
,V_16319482_TELETRAC,V_16319482_TELETRAC,V_16319482_TELETRAC,0,70104
,V_16319434_TELETRAC,V_16319434_TELETRAC,V_16319434_TELETRAC,0,70105
,V_16319564_TELETRAC,V_16319564_TELETRAC,V_16319564_TELETRAC,0,70106
,V_16319496_TELETRAC,V_16319496_TELETRAC,V_16319496_TELETRAC,0,70107
,V_16319518_TELETRAC,V_16319518_TELETRAC,V_16319518_TELETRAC,0,70108
,V_16319352_TELETRAC,V_16319352_TELETRAC,V_16319352_TELETRAC,0,70109
,V_16319345_TELETRAC,V_16319345_TELETRAC,V_16319345_TELETRAC,0,70110
,V_16319627_TELETRAC,V_16319627_TELETRAC,V_16319627_TELETRAC,0,70111
,V_16319742_TELETRAC,V_16319742_TELETRAC,V_16319742_TELETRAC,0,70112
,V_16319786_TELETRAC,V_16319786_TELETRAC,V_16319786_TELETRAC,0,70113
,V_16319548_TELETRAC,V_16319548_TELETRAC,V_16319548_TELETRAC,0,70114
,V_16319325_TELETRAC,V_16319325_TELETRAC,V_16319325_TELETRAC,0,70115
,V_16319587_TELETRAC,V_16319587_TELETRAC,V_16319587_TELETRAC,0,70116
,V_16319616_TELETRAC,V_16319616_TELETRAC,V_16319616_TELETRAC,0,70117
,V_16319280_TELETRAC,V_16319280_TELETRAC,V_16319280_TELETRAC,0,70118
,V_16319691_TELETRAC,V_16319691_TELETRAC,V_16319691_TELETRAC,0,70119
,V_16319698_TELETRAC,V_16319698_TELETRAC,V_16319698_TELETRAC,0,70120
,V_16319583_TELETRAC,V_16319583_TELETRAC,V_16319583_TELETRAC,0,70121
,V_16319654_TELETRAC,V_16319654_TELETRAC,V_16319654_TELETRAC,0,70122
,V_16319721_TELETRAC,V_16319721_TELETRAC,V_16319721_TELETRAC,0,70123
,V_16319802_TELETRAC,V_16319802_TELETRAC,V_16319802_TELETRAC,0,70124
,V_16319617_TELETRAC,V_16319617_TELETRAC,V_16319617_TELETRAC,0,70125
,V_16319464_TELETRAC,V_16319464_TELETRAC,V_16319464_TELETRAC,0,70126
,V_16319640_TELETRAC,V_16319640_TELETRAC,V_16319640_TELETRAC,0,70127
,V_16319391_TELETRAC,V_16319391_TELETRAC,V_16319391_TELETRAC,0,70128
,V_16319546_TELETRAC,V_16319546_TELETRAC,V_16319546_TELETRAC,0,70129
,V_16319731_TELETRAC,V_16319731_TELETRAC,V_16319731_TELETRAC,0,70130
,V_16319781_TELETRAC,V_16319781_TELETRAC,V_16319781_TELETRAC,0,70131
,V_16319446_TELETRAC,V_16319446_TELETRAC,V_16319446_TELETRAC,0,70132
,V_16319426_TELETRAC,V_16319426_TELETRAC,V_16319426_TELETRAC,0,70133
,V_16319807_TELETRAC,V_16319807_TELETRAC,V_16319807_TELETRAC,0,70134
,V_16319737_TELETRAC,V_16319737_TELETRAC,V_16319737_TELETRAC,0,70135
,V_16319412_TELETRAC,V_16319412_TELETRAC,V_16319412_TELETRAC,0,70136
,V_16318427_TELETRAC,V_16318427_TELETRAC,V_16318427_TELETRAC,0,70137
,V_16319705_TELETRAC,V_16319705_TELETRAC,V_16319705_TELETRAC,0,70138
,V_16319568_TELETRAC,V_16319568_TELETRAC,V_16319568_TELETRAC,0,70139
,V_16316696_TELETRAC,V_16316696_TELETRAC,V_16316696_TELETRAC,0,70140
,V_16318713_TELETRAC,V_16318713_TELETRAC,V_16318713_TELETRAC,0,70141
,V_16319776_TELETRAC,V_16319776_TELETRAC,V_16319776_TELETRAC,0,70142
,V_16319733_TELETRAC,V_16319733_TELETRAC,V_16319733_TELETRAC,0,70143
,V_16319340_TELETRAC,V_16319340_TELETRAC,V_16319340_TELETRAC,0,70144
,V_16319624_TELETRAC,V_16319624_TELETRAC,V_16319624_TELETRAC,0,70145
,V_16319062_TELETRAC,V_16319062_TELETRAC,V_16319062_TELETRAC,0,70146
,V_16319435_TELETRAC,V_16319435_TELETRAC,V_16319435_TELETRAC,0,70152
,V_16319817_TELETRAC,V_16319817_TELETRAC,V_16319817_TELETRAC,0,70153
,V_16319608_TELETRAC,V_16319608_TELETRAC,V_16319608_TELETRAC,0,70154
,V_16319815_TELETRAC,V_16319815_TELETRAC,V_16319815_TELETRAC,0,70155
,V_16319790_TELETRAC,V_16319790_TELETRAC,V_16319790_TELETRAC,0,70156
,V_16319622_TELETRAC,V_16319622_TELETRAC,V_16319622_TELETRAC,0,70157
,V_16319392_TELETRAC,V_16319392_TELETRAC,V_16319392_TELETRAC,0,70158
,V_16319755_TELETRAC,V_16319755_TELETRAC,V_16319755_TELETRAC,0,70159
,V_16318538_TELETRAC,V_16318538_TELETRAC,V_16318538_TELETRAC,0,70160
,V_16319178_TELETRAC,V_16319178_TELETRAC,V_16319178_TELETRAC,0,70161
,V_16319784_TELETRAC,V_16319784_TELETRAC,V_16319784_TELETRAC,0,70162
,V_16319796_TELETRAC,V_16319796_TELETRAC,V_16319796_TELETRAC,0,70163
,V_16319785_TELETRAC,V_16319785_TELETRAC,V_16319785_TELETRAC,0,70164
,V_16319295_TELETRAC,V_16319295_TELETRAC,V_16319295_TELETRAC,0,70165
,V_16319394_TELETRAC,V_16319394_TELETRAC,V_16319394_TELETRAC,0,70166
,V_16319605_TELETRAC,V_16319605_TELETRAC,V_16319605_TELETRAC,0,70167
,V_16319684_TELETRAC,V_16319684_TELETRAC,V_16319684_TELETRAC,0,70168
,V_16319318_TELETRAC,V_16319318_TELETRAC,V_16319318_TELETRAC,0,70169
,V_16319683_TELETRAC,V_16319683_TELETRAC,V_16319683_TELETRAC,0,70170
,V_16319806_TELETRAC,V_16319806_TELETRAC,V_16319806_TELETRAC,0,70171
,V_16319714_TELETRAC,V_16319714_TELETRAC,V_16319714_TELETRAC,0,70172
,V_16319707_TELETRAC,V_16319707_TELETRAC,V_16319707_TELETRAC,0,70173
,V_16319323_TELETRAC,V_16319323_TELETRAC,V_16319323_TELETRAC,0,70174
,V_16319706_TELETRAC,V_16319706_TELETRAC,V_16319706_TELETRAC,0,70175
,V_16319792_TELETRAC,V_16319792_TELETRAC,V_16319792_TELETRAC,0,70176
,V_16319771_TELETRAC,V_16319771_TELETRAC,V_16319771_TELETRAC,0,70177
,V_16319621_TELETRAC,V_16319621_TELETRAC,V_16319621_TELETRAC,0,70178
,V_16319418_TELETRAC,V_16319418_TELETRAC,V_16319418_TELETRAC,0,70179
,V_16319696_TELETRAC,V_16319696_TELETRAC,V_16319696_TELETRAC,0,70180
,V_16319355_TELETRAC,V_16319355_TELETRAC,V_16319355_TELETRAC,0,70181
,V_16319456_TELETRAC,V_16319456_TELETRAC,V_16319456_TELETRAC,0,70182
,V_16319481_TELETRAC,V_16319481_TELETRAC,V_16319481_TELETRAC,0,70183
,V_16319635_TELETRAC,V_16319635_TELETRAC,V_16319635_TELETRAC,0,70184
,V_16319770_TELETRAC,V_16319770_TELETRAC,V_16319770_TELETRAC,0,70185
,V_16319827_TELETRAC,V_16319827_TELETRAC,V_16319827_TELETRAC,0,70186
,V_16319173_TELETRAC,V_16319173_TELETRAC,V_16319173_TELETRAC,0,70187
,V_16319625_TELETRAC,V_16319625_TELETRAC,V_16319625_TELETRAC,0,70188
,V_16319700_TELETRAC,V_16319700_TELETRAC,V_16319700_TELETRAC,0,70189
,V_16319570_TELETRAC,V_16319570_TELETRAC,V_16319570_TELETRAC,0,70190
,V_16319588_TELETRAC,V_16319588_TELETRAC,V_16319588_TELETRAC,0,70191
,V_16319782_TELETRAC,V_16319782_TELETRAC,V_16319782_TELETRAC,0,70192
,V_16319523_TELETRAC,V_16319523_TELETRAC,V_16319523_TELETRAC,0,70193
,V_16319726_TELETRAC,V_16319726_TELETRAC,V_16319726_TELETRAC,0,70194
,V_16319740_TELETRAC,V_16319740_TELETRAC,V_16319740_TELETRAC,0,70195
,V_16319362_TELETRAC,V_16319362_TELETRAC,V_16319362_TELETRAC,0,70196
,V_16319540_TELETRAC,V_16319540_TELETRAC,V_16319540_TELETRAC,0,70197
,V_16319702_TELETRAC,V_16319702_TELETRAC,V_16319702_TELETRAC,0,70198
,V_16319248_TELETRAC,V_16319248_TELETRAC,V_16319248_TELETRAC,0,70199
,V_16319656_TELETRAC,V_16319656_TELETRAC,V_16319656_TELETRAC,0,70200
,V_16319501_TELETRAC,V_16319501_TELETRAC,V_16319501_TELETRAC,0,70201
,V_16319454_TELETRAC,V_16319454_TELETRAC,V_16319454_TELETRAC,0,70202
,V_16319738_TELETRAC,V_16319738_TELETRAC,V_16319738_TELETRAC,0,70203
,V_16319765_TELETRAC,V_16319765_TELETRAC,V_16319765_TELETRAC,0,70204
,V_16319642_TELETRAC,V_16319642_TELETRAC,V_16319642_TELETRAC,0,70205
,V_16319530_TELETRAC,V_16319530_TELETRAC,V_16319530_TELETRAC,0,70206
,V_16319630_TELETRAC,V_16319630_TELETRAC,V_16319630_TELETRAC,0,70207
,V_16319814_TELETRAC,V_16319814_TELETRAC,V_16319814_TELETRAC,0,70208
,V_16319561_TELETRAC,V_16319561_TELETRAC,V_16319561_TELETRAC,0,70209
,V_16319308_TELETRAC,V_16319308_TELETRAC,V_16319308_TELETRAC,0,70210
,V_16319247_TELETRAC,V_16319247_TELETRAC,V_16319247_TELETRAC,0,70211
,V_16319304_TELETRAC,V_16319304_TELETRAC,V_16319304_TELETRAC,0,70212
,V_16319272_TELETRAC,V_16319272_TELETRAC,V_16319272_TELETRAC,0,70213
,V_16318577_TELETRAC,V_16318577_TELETRAC,V_16318577_TELETRAC,0,70214
,V_16318821_TELETRAC,V_16318821_TELETRAC,V_16318821_TELETRAC,0,70215
,V_16319290_TELETRAC,V_16319290_TELETRAC,V_16319290_TELETRAC,0,70216
,V_16319195_TELETRAC,V_16319195_TELETRAC,V_16319195_TELETRAC,0,70217
,V_16318434_TELETRAC,V_16318434_TELETRAC,V_16318434_TELETRAC,0,70218
,V_16319333_TELETRAC,V_16319333_TELETRAC,V_16319333_TELETRAC,0,70219
,V_16319193_TELETRAC,V_16319193_TELETRAC,V_16319193_TELETRAC,0,70220
,V_16319200_TELETRAC,V_16319200_TELETRAC,V_16319200_TELETRAC,0,70221
,V_16319475_TELETRAC,V_16319475_TELETRAC,V_16319475_TELETRAC,0,70222
,V_16319350_TELETRAC,V_16319350_TELETRAC,V_16319350_TELETRAC,0,70223
,V_16319692_TELETRAC,V_16319692_TELETRAC,V_16319692_TELETRAC,0,70224
,V_16319856_TELETRAC,V_16319856_TELETRAC,V_16319856_TELETRAC,0,70225
,V_16319553_TELETRAC,V_16319553_TELETRAC,V_16319553_TELETRAC,0,70226
,V_16319816_TELETRAC,V_16319816_TELETRAC,V_16319816_TELETRAC,0,70227
,V_16319893_TELETRAC,V_16319893_TELETRAC,V_16319893_TELETRAC,0,70228
,V_16319778_TELETRAC,V_16319778_TELETRAC,V_16319778_TELETRAC,0,70229
,V_16319923_TELETRAC,V_16319923_TELETRAC,V_16319923_TELETRAC,0,70230
,V_16319842_TELETRAC,V_16319842_TELETRAC,V_16319842_TELETRAC,0,70231
,V_16319628_TELETRAC,V_16319628_TELETRAC,V_16319628_TELETRAC,0,70232
,V_16317316_TELETRAC,V_16317316_TELETRAC,V_16317316_TELETRAC,0,70233
,V_16319972_TELETRAC,V_16319972_TELETRAC,V_16319972_TELETRAC,0,70234
,V_16319853_TELETRAC,V_16319853_TELETRAC,V_16319853_TELETRAC,0,70235
,V_16319915_TELETRAC,V_16319915_TELETRAC,V_16319915_TELETRAC,0,70236
,V_16316518_TELETRAC,V_16316518_TELETRAC,V_16316518_TELETRAC,0,70237
,V_16319291_TELETRAC,V_16319291_TELETRAC,V_16319291_TELETRAC,0,70238
,V_16316632_TELETRAC,V_16316632_TELETRAC,V_16316632_TELETRAC,0,70246
,V_16319388_TELETRAC,V_16319388_TELETRAC,V_16319388_TELETRAC,0,70247
,V_16319601_TELETRAC,V_16319601_TELETRAC,V_16319601_TELETRAC,0,70248
,V_16317598_TELETRAC,V_16317598_TELETRAC,V_16317598_TELETRAC,0,70249
,V_16319673_TELETRAC,V_16319673_TELETRAC,V_16319673_TELETRAC,0,70250
,V_16320052_TELETRAC,V_16320052_TELETRAC,V_16320052_TELETRAC,0,70251
,V_16319878_TELETRAC,V_16319878_TELETRAC,V_16319878_TELETRAC,0,70252
,V_16319613_TELETRAC,V_16319613_TELETRAC,V_16319613_TELETRAC,0,70253
,V_16318530_TELETRAC,V_16318530_TELETRAC,V_16318530_TELETRAC,0,70254
,V_16317117_TELETRAC,V_16317117_TELETRAC,V_16317117_TELETRAC,0,70255
,V_16319984_TELETRAC,V_16319984_TELETRAC,V_16319984_TELETRAC,0,70256
,V_16316446_TELETRAC,V_16316446_TELETRAC,V_16316446_TELETRAC,0,70257
,V_16319810_TELETRAC,V_16319810_TELETRAC,V_16319810_TELETRAC,0,70258
,V_16318941_TELETRAC,V_16318941_TELETRAC,V_16318941_TELETRAC,0,70259
,V_16319862_TELETRAC,V_16319862_TELETRAC,V_16319862_TELETRAC,0,70260
,V_16320046_TELETRAC,V_16320046_TELETRAC,V_16320046_TELETRAC,0,70261
,V_16320040_TELETRAC,V_16320040_TELETRAC,V_16320040_TELETRAC,0,70262
,V_16320023_TELETRAC,V_16320023_TELETRAC,V_16320023_TELETRAC,0,70263
,V_16320013_TELETRAC,V_16320013_TELETRAC,V_16320013_TELETRAC,0,70264
,V_16319492_TELETRAC,V_16319492_TELETRAC,V_16319492_TELETRAC,0,70265
,V_16319970_TELETRAC,V_16319970_TELETRAC,V_16319970_TELETRAC,0,70266
,V_16320056_TELETRAC,V_16320056_TELETRAC,V_16320056_TELETRAC,0,70267
,V_16319968_TELETRAC,V_16319968_TELETRAC,V_16319968_TELETRAC,0,70268
,V_16319685_TELETRAC,V_16319685_TELETRAC,V_16319685_TELETRAC,0,70269
,V_16320010_TELETRAC,V_16320010_TELETRAC,V_16320010_TELETRAC,0,70270
,V_16319931_TELETRAC,V_16319931_TELETRAC,V_16319931_TELETRAC,0,70271
,V_16320055_TELETRAC,V_16320055_TELETRAC,V_16320055_TELETRAC,0,70272
,V_16319834_TELETRAC,V_16319834_TELETRAC,V_16319834_TELETRAC,0,70273
,V_16316746_TELETRAC,V_16316746_TELETRAC,V_16316746_TELETRAC,0,70274
,V_16320045_TELETRAC,V_16320045_TELETRAC,V_16320045_TELETRAC,0,70275
,V_16320032_TELETRAC,V_16320032_TELETRAC,V_16320032_TELETRAC,0,70276
,V_16320015_TELETRAC,V_16320015_TELETRAC,V_16320015_TELETRAC,0,70277
,V_16319890_TELETRAC,V_16319890_TELETRAC,V_16319890_TELETRAC,0,70278
,V_16315027_TELETRAC,V_16315027_TELETRAC,V_16315027_TELETRAC,0,70279
,V_16319975_TELETRAC,V_16319975_TELETRAC,V_16319975_TELETRAC,0,70280
,V_16320034_TELETRAC,V_16320034_TELETRAC,V_16320034_TELETRAC,0,70281
,V_16320008_TELETRAC,V_16320008_TELETRAC,V_16320008_TELETRAC,0,70282
,V_16319612_TELETRAC,V_16319612_TELETRAC,V_16319612_TELETRAC,0,70283
,V_16319551_TELETRAC,V_16319551_TELETRAC,V_16319551_TELETRAC,0,70284
,V_16319846_TELETRAC,V_16319846_TELETRAC,V_16319846_TELETRAC,0,70285
,V_16319874_TELETRAC,V_16319874_TELETRAC,V_16319874_TELETRAC,0,70286
,V_16319633_TELETRAC,V_16319633_TELETRAC,V_16319633_TELETRAC,0,70287
,V_16320020_TELETRAC,V_16320020_TELETRAC,V_16320020_TELETRAC,0,70288
,V_16320042_TELETRAC,V_16320042_TELETRAC,V_16320042_TELETRAC,0,70289
,V_16320036_TELETRAC,V_16320036_TELETRAC,V_16320036_TELETRAC,0,70290
,V_16319971_TELETRAC,V_16319971_TELETRAC,V_16319971_TELETRAC,0,70291
,V_16318785_TELETRAC,V_16318785_TELETRAC,V_16318785_TELETRAC,0,70292
,V_16318083_TELETRAC,V_16318083_TELETRAC,V_16318083_TELETRAC,0,70293
,V_16319934_TELETRAC,V_16319934_TELETRAC,V_16319934_TELETRAC,0,70294
,V_16316585_TELETRAC,V_16316585_TELETRAC,V_16316585_TELETRAC,0,70295
,V_16319596_TELETRAC,V_16319596_TELETRAC,V_16319596_TELETRAC,0,70296
,V_16319852_TELETRAC,V_16319852_TELETRAC,V_16319852_TELETRAC,0,70297
,V_16319906_TELETRAC,V_16319906_TELETRAC,V_16319906_TELETRAC,0,70298
,V_16320065_TELETRAC,V_16320065_TELETRAC,V_16320065_TELETRAC,0,70299
,V_16320058_TELETRAC,V_16320058_TELETRAC,V_16320058_TELETRAC,0,70300
,V_16319895_TELETRAC,V_16319895_TELETRAC,V_16319895_TELETRAC,0,70301
,V_16319603_TELETRAC,V_16319603_TELETRAC,V_16319603_TELETRAC,0,70302
,V_16318057_TELETRAC,V_16318057_TELETRAC,V_16318057_TELETRAC,0,70303
,V_16319935_TELETRAC,V_16319935_TELETRAC,V_16319935_TELETRAC,0,70304
,V_16315420_TELETRAC,V_16315420_TELETRAC,V_16315420_TELETRAC,0,70305
,V_16319916_TELETRAC,V_16319916_TELETRAC,V_16319916_TELETRAC,0,70306
,V_16320016_TELETRAC,V_16320016_TELETRAC,V_16320016_TELETRAC,0,70307
,V_16318068_TELETRAC,V_16318068_TELETRAC,V_16318068_TELETRAC,0,70308
,V_16319663_TELETRAC,V_16319663_TELETRAC,V_16319663_TELETRAC,0,70309
,V_16319982_TELETRAC,V_16319982_TELETRAC,V_16319982_TELETRAC,0,70310
,V_16320064_TELETRAC,V_16320064_TELETRAC,V_16320064_TELETRAC,0,70311
,V_16319054_TELETRAC,V_16319054_TELETRAC,V_16319054_TELETRAC,0,70312
,V_16318261_TELETRAC,V_16318261_TELETRAC,V_16318261_TELETRAC,0,70313
,V_16318163_TELETRAC,V_16318163_TELETRAC,V_16318163_TELETRAC,0,70314
,V_16319857_TELETRAC,V_16319857_TELETRAC,V_16319857_TELETRAC,0,70315
,V_16319672_TELETRAC,V_16319672_TELETRAC,V_16319672_TELETRAC,0,70316
,V_16319607_TELETRAC,V_16319607_TELETRAC,V_16319607_TELETRAC,0,70317
,V_16319897_TELETRAC,V_16319897_TELETRAC,V_16319897_TELETRAC,0,70318
,V_16319851_TELETRAC,V_16319851_TELETRAC,V_16319851_TELETRAC,0,70319
,V_16319198_TELETRAC,V_16319198_TELETRAC,V_16319198_TELETRAC,0,70320
,V_16319690_TELETRAC,V_16319690_TELETRAC,V_16319690_TELETRAC,0,70321
,V_16319988_TELETRAC,V_16319988_TELETRAC,V_16319988_TELETRAC,0,70322
,V_16319948_TELETRAC,V_16319948_TELETRAC,V_16319948_TELETRAC,0,70323
,V_16320631_TELETRAC,V_16320631_TELETRAC,V_16320631_TELETRAC,0,70324
,V_16321621_TELETRAC,V_16321621_TELETRAC,V_16321621_TELETRAC,0,70325
,V_16321657_TELETRAC,V_16321657_TELETRAC,V_16321657_TELETRAC,0,70326
,V_16321182_TELETRAC,V_16321182_TELETRAC,V_16321182_TELETRAC,0,70327
,V_16321433_TELETRAC,V_16321433_TELETRAC,V_16321433_TELETRAC,0,70328
,V_16320285_TELETRAC,V_16320285_TELETRAC,V_16320285_TELETRAC,0,70329
,V_16320931_TELETRAC,V_16320931_TELETRAC,V_16320931_TELETRAC,0,70330
,V_16321360_TELETRAC,V_16321360_TELETRAC,V_16321360_TELETRAC,0,70331
,V_16320826_TELETRAC,V_16320826_TELETRAC,V_16320826_TELETRAC,0,70332
,V_16321471_TELETRAC,V_16321471_TELETRAC,V_16321471_TELETRAC,0,70333
,V_16321440_TELETRAC,V_16321440_TELETRAC,V_16321440_TELETRAC,0,70334
,V_16320652_TELETRAC,V_16320652_TELETRAC,V_16320652_TELETRAC,0,70335
,V_16321423_TELETRAC,V_16321423_TELETRAC,V_16321423_TELETRAC,0,70336
,V_16321438_TELETRAC,V_16321438_TELETRAC,V_16321438_TELETRAC,0,70337
,V_16320891_TELETRAC,V_16320891_TELETRAC,V_16320891_TELETRAC,0,70991
,V_16307554_GPS_INSIGHT,V_16307554_GPS_INSIGHT,V_16307554_GPS_INSIGHT,0,71712
,V_16307564_GPS_INSIGHT,V_16307564_GPS_INSIGHT,V_16307564_GPS_INSIGHT,0,71713
,V_16319364_GPS_INSIGHT,V_16319364_GPS_INSIGHT,V_16319364_GPS_INSIGHT,0,72241
,V_16318425_TELETRAC,V_16318425_TELETRAC,V_16318425_TELETRAC,0,72667
,V_16318428_TELETRAC,V_16318428_TELETRAC,V_16318428_TELETRAC,0,72668
,V_16318451_TELETRAC,V_16318451_TELETRAC,V_16318451_TELETRAC,0,72669
,V_16318158_TELETRAC,V_16318158_TELETRAC,V_16318158_TELETRAC,0,72670
,V_16317060_TELETRAC,V_16317060_TELETRAC,V_16317060_TELETRAC,0,72671
,V_16318431_TELETRAC,V_16318431_TELETRAC,V_16318431_TELETRAC,0,72672
,V_16318433_TELETRAC,V_16318433_TELETRAC,V_16318433_TELETRAC,0,72673
,V_16318421_TELETRAC,V_16318421_TELETRAC,V_16318421_TELETRAC,0,72674
,V_16318417_TELETRAC,V_16318417_TELETRAC,V_16318417_TELETRAC,0,72675
,V_16317291_TELETRAC,V_16317291_TELETRAC,V_16317291_TELETRAC,0,72676
,V_16317463_TELETRAC,V_16317463_TELETRAC,V_16317463_TELETRAC,0,72677
,V_16318311_TELETRAC,V_16318311_TELETRAC,V_16318311_TELETRAC,0,72678
,V_16318362_TELETRAC,V_16318362_TELETRAC,V_16318362_TELETRAC,0,72679
,V_16318265_TELETRAC,V_16318265_TELETRAC,V_16318265_TELETRAC,0,72680
,V_16318305_TELETRAC,V_16318305_TELETRAC,V_16318305_TELETRAC,0,72681
,V_16318312_TELETRAC,V_16318312_TELETRAC,V_16318312_TELETRAC,0,72682
,V_16318422_TELETRAC,V_16318422_TELETRAC,V_16318422_TELETRAC,0,72683
,V_16317912_TELETRAC,V_16317912_TELETRAC,V_16317912_TELETRAC,0,72684
,V_16318258_TELETRAC,V_16318258_TELETRAC,V_16318258_TELETRAC,0,72685
,V_16317307_TELETRAC,V_16317307_TELETRAC,V_16317307_TELETRAC,0,72686
,V_16316962_TELETRAC,V_16316962_TELETRAC,V_16316962_TELETRAC,0,72687
,V_16317853_TELETRAC,V_16317853_TELETRAC,V_16317853_TELETRAC,0,72688
,V_16318196_TELETRAC,V_16318196_TELETRAC,V_16318196_TELETRAC,0,72689
,V_16317947_TELETRAC,V_16317947_TELETRAC,V_16317947_TELETRAC,0,72690
,V_16317966_TELETRAC,V_16317966_TELETRAC,V_16317966_TELETRAC,0,72691
,V_16318436_TELETRAC,V_16318436_TELETRAC,V_16318436_TELETRAC,0,72692
,V_16318446_TELETRAC,V_16318446_TELETRAC,V_16318446_TELETRAC,0,72693
,V_16317873_TELETRAC,V_16317873_TELETRAC,V_16317873_TELETRAC,0,72694
,V_16318407_TELETRAC,V_16318407_TELETRAC,V_16318407_TELETRAC,0,72695
,V_16317967_TELETRAC,V_16317967_TELETRAC,V_16317967_TELETRAC,0,72696
,V_16318281_TELETRAC,V_16318281_TELETRAC,V_16318281_TELETRAC,0,72697
,V_16318368_TELETRAC,V_16318368_TELETRAC,V_16318368_TELETRAC,0,72698
,V_16316597_TELETRAC,V_16316597_TELETRAC,V_16316597_TELETRAC,0,72699
,V_16317041_TELETRAC,V_16317041_TELETRAC,V_16317041_TELETRAC,0,72700
,V_16316503_TELETRAC,V_16316503_TELETRAC,V_16316503_TELETRAC,0,72701
,V_16318268_TELETRAC,V_16318268_TELETRAC,V_16318268_TELETRAC,0,72702
,V_16316715_TELETRAC,V_16316715_TELETRAC,V_16316715_TELETRAC,0,72703
,V_16318868_TELETRAC,V_16318868_TELETRAC,V_16318868_TELETRAC,0,72704
,V_16318708_TELETRAC,V_16318708_TELETRAC,V_16318708_TELETRAC,0,72705
,V_16318953_TELETRAC,V_16318953_TELETRAC,V_16318953_TELETRAC,0,72706
,V_16318810_TELETRAC,V_16318810_TELETRAC,V_16318810_TELETRAC,0,72707
,V_16318835_TELETRAC,V_16318835_TELETRAC,V_16318835_TELETRAC,0,72708
,V_16318815_TELETRAC,V_16318815_TELETRAC,V_16318815_TELETRAC,0,72709
,V_16318828_TELETRAC,V_16318828_TELETRAC,V_16318828_TELETRAC,0,72710
,V_16318873_TELETRAC,V_16318873_TELETRAC,V_16318873_TELETRAC,0,72711
,V_16318585_TELETRAC,V_16318585_TELETRAC,V_16318585_TELETRAC,0,72712
,V_16318733_TELETRAC,V_16318733_TELETRAC,V_16318733_TELETRAC,0,72713
,V_16318957_TELETRAC,V_16318957_TELETRAC,V_16318957_TELETRAC,0,72714
,V_16318430_TELETRAC,V_16318430_TELETRAC,V_16318430_TELETRAC,0,72715
,V_16321492_TELETRAC,V_16321492_TELETRAC,V_16321492_TELETRAC,0,72716
,V_16320873_TELETRAC,V_16320873_TELETRAC,V_16320873_TELETRAC,0,72717
,V_16321313_TELETRAC,V_16321313_TELETRAC,V_16321313_TELETRAC,0,72718
,V_16320942_TELETRAC,V_16320942_TELETRAC,V_16320942_TELETRAC,0,72719
,V_16321587_TELETRAC,V_16321587_TELETRAC,V_16321587_TELETRAC,0,72720
,V_16321625_TELETRAC,V_16321625_TELETRAC,V_16321625_TELETRAC,0,72721
,V_16321848_TELETRAC,V_16321848_TELETRAC,V_16321848_TELETRAC,0,72722
,V_16321838_TELETRAC,V_16321838_TELETRAC,V_16321838_TELETRAC,0,72723
